Mon Dec  7 12:14:23 2020    output.dat

         1226512 function calls (1205812 primitive calls) in 2.919 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\serial\serialwin32.py:33(open)
       23    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2417(place_configure)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backend_bases.py:1703(close_event)
       12    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:814(after_idle)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend.py:578(_get_loc)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\weakref.py:51(_cb)
       72    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:74(<listcomp>)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\text.py:528(_update_clip_properties)
       24    0.000    0.000    0.008    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2783(create_image)
      144    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\offsetbox.py:36(bbox_artist)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(full_like)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:3629(get_yscale)
       10    0.000    0.000    0.001    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\genericpath.py:27(isfile)
       96    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axis.py:1363(<listcomp>)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:1703(<genexpr>)
        2    0.000    0.000    0.001    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2309(readprofile)
      131    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\text.py:255(get_rotation_mode)
       27    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(atleast_2d)
       13    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\logging\__init__.py:2003(getLogger)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:768(null)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:931(minposx)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\gridspec.py:382(<dictcomp>)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:2432(tol)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backends\_backend_tk.py:261(draw_idle)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backend_bases.py:1247(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\textpath.py:24(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\text.py:350(<listcomp>)
       13    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\logging\__init__.py:214(_acquireLock)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\lines.py:1447(is_dashed)
        3    0.000    0.000    0.000    0.000 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_objects.py:276(type)
       24    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(sort)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\offsetbox.py:410(__init__)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:897(get_axes_locator)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axis.py:645(__init__)
        1    0.000    0.000    0.043    0.043 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_window.py:146(destroy)
       72    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\artist.py:1033(get_zorder)
      123    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\fromnumeric.py:2320(_all_dispatcher)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\mathtext.py:3316(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:66(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:1704(<lambda>)
       48    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
       96    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\ticker.py:1853(tick_values)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:1070(_make_key)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\path.py:630(unit_rectangle)
       23    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2564(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:168(__init__)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\cbook\__init__.py:626(clear)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\logging\__init__.py:1323(_fixupParents)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\cbook\__init__.py:60(__hash__)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\ntpath.py:442(normpath)
       24    0.000    0.000    0.002    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend_handler.py:63(_update_prop)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:1959(sca)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:306(x1)
        8    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\ntpath.py:69(join)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:316(y1)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\gridspec.py:31(__init__)
      101    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\multiarray.py:469(can_cast)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend_handler.py:80(adjust_drawing_area)
       24    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\_internal.py:305(data)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:1907(_set_artist_props)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(empty_like)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:935(minposy)
        3    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\ntpath.py:172(split)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend_handler.py:161(get_xdata)
       60    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:4009(__str__)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\serial\serialutil.py:176(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\arduino_objects.py:20(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:140(current_key_axes)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:152(__call__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\cbook\__init__.py:827(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\colors.py:343(to_rgb)
       24    0.000    0.000    0.001    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:682(get_path)
       72    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
       72    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:76(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\text.py:1214(set_fontproperties)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:505(get_constrained_layout)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2816(delete)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\pynput\mouse\_win32.py:61(__init__)
       14    0.000    0.000    0.001    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2673(__init__)
       72    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axis.py:1865(get_label_position)
       12    0.000    0.000    0.001    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:1639(__eq__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:2508(set_mutation_scale)
       24    0.000    0.000    0.002    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend_handler.py:69(_default_update_prop)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\contextlib.py:697(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backends\backend_agg.py:269(clear)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend.py:569(_set_loc)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:96(_entry_from_axes)
       96    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\artist.py:350(is_transform_set)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:1271(_iter_break_from_left_to_right)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\types.py:171(__get__)
       72    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:535(get_window_extent)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:2538(get_boxstyle)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:1221(winfo_toplevel)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\cbook\__init__.py:1997(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\getlimits.py:398(_init)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:2606(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\gridspec.py:508(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:2994(xaxis_inverted)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:1202(get_aspect)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(unravel_index)
        1    0.000    0.000    0.002    0.002 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_objects.py:251(__init__)
        2    0.000    0.000    0.006    0.003 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_objects.py:143(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:232(<genexpr>)
       13    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       72    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\scale.py:79(limit_range_for_scale)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:886(set_axes_locator)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backend_bases.py:877(set_clip_rectangle)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:3008(get_xbound)
       12    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(tile)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:264(get_data_transform)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\cbook\__init__.py:51(__init__)
       34    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:4011(__del__)
        4    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2180(wm_protocol)
       12    0.000    0.000    0.010    0.001 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:1630(configure)
       11    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.002    0.002 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\pynput\mouse\_base.py:92(release)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:3402(yaxis_inverted)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:604(_request_autoscale_view)
       24    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axis.py:1486(<dictcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:155(__contains__)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\arduino_objects.py:42(reload)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:650(<listcomp>)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\_methods.py:44(_any)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\artist.py:1201(mouseover)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\pynput\__init__.py:23(_logger)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:2534(get_mutation_aspect)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\widgets.py:34(__init__)
        1    0.000    0.000    0.019    0.019 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\pynput\mouse\_base.py:85(press)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\projections\__init__.py:44(get_projection_class)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backends\backend_agg.py:272(option_image_nocomposite)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:2405(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\cbook\__init__.py:573(__init__)
       72    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:1284(depth)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\lines.py:1199(set_marker)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:1485(get_matrix)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:2519(get_mutation_scale)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\gridspec.py:67(get_geometry)
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\shape_base.py:137(_atleast_3d_dispatcher)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\logging\__init__.py:772(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_window.py:141(place_all_objects)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:724(focus_set)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend.py:666(get_default_handler_map)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\offsetbox.py:843(set_minimumdescent)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.FormatError}
        1    0.000    0.000    0.001    0.001 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_objects.py:178(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:3416(get_ybound)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:3878(set_navigate)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend.py:687(get_legend_handler_map)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:321(<genexpr>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\gridspec.py:204(_normalize)
        3    0.000    0.000    1.562    0.521 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_window.py:96(plot_mesures)
       13    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\weakref.py:73(__eq__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\copyreg.py:90(__newobj__)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\backend_bases.py:1671(is_saving)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\projections\__init__.py:19(get_projection_class)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\artist.py:1013(get_label)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:242(_setdefaults)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axes\_base.py:2971(set_axis_on)
       12    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       48    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\transforms.py:1736(transform_path_non_affine)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:97(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\axis.py:1599(set_label_text)
       11    0.000    0.000    0.004    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\tkinter\__init__.py:2803(create_text)
        6    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\_collections_abc.py:271(__subclasshook__)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend.py:1006(set_bbox_to_anchor)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\genericpath.py:121(_splitext)
        1    0.000    0.000    0.097    0.097 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_window.py:87(demand_plot)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\os.py:668(__getitem__)
       36    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\core\numeric.py:2163(_isclose_dispatcher)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:483(get_tight_layout)
        1    0.000    0.000    0.006    0.006 C:\Users\cleme\Desktop\Documents\1. DOCUMENTS CLEMENT\TRAVAIL\Post BAC\projets personnels info\github\pilot_energy_storage\Pilot_Software\tkinter_window.py:30(<listcomp>)
        2    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\ntpath.py:195(splitext)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:290(get_facecolor)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\patches.py:1832(<listcomp>)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\figure.py:1073(fixitems)
       12    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\matplotlib\legend_handler.py:155(get_numpoints)
        1    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\ctypes\__init__.py:467(WinError)
       24    0.000    0.000    0.000    0.000 C:\Users\cleme\AppData\Local\Programs\Python\Python38-32\lib\site-packages\numpy\lib\shape_base.py:1241(<genexpr>)
